"Freq [GHz]","dB(S(Port4,Port3)) []"
0.000202948212028657,-0.101046273963443
0.000203883104319525,-0.101046335471747
0.000204822303244026,-0.10104639756477
0.000205765828640908,-0.101046460248028
0.000206713700440308,-0.101046523527533
0.000207665938664172,-0.101046587408805
0.000208622563426679,-0.101046651898011
0.000209583594934664,-0.101046717000976
0.000210549053488048,-0.101046782723653
0.000211518959480262,-0.101046849072179
0.000212493333398681,-0.101046916052713
0.000213472195825059,-0.101046983671455
0.000214455567435958,-0.101047051934565
0.000215443469003188,-0.101047120848318
0.000216435921394248,-0.101047190419469
0.000217432945572761,-0.101047260654091
0.000218434562598922,-0.101047331558774
0.00021944079362994,-0.101047403140308
0.000220451659920488,-0.101047475405072
0.000221467182823148,-0.101047548360106
0.000222487383788862,-0.101047622011904
0.000223512284367392,-0.101047696367567
