"Freq [GHz]","dB(S(Port3,Port3)) []","dB(S(Port4,Port3)) []","dB(S(Port4,Port4)) []","dB(S(Port3,Port4)) []"
0.632,-0.481215355915532,4.74445070238591,-3.89726809290332,-33.2935536944753
0.636666666666667,-0.505238223632326,4.98188642930936,-3.98509046625486,-32.98730504182
0.641333333333333,-0.530908931350259,5.21742696210513,-4.07488615901488,-32.68253517336
0.646,-0.558417154412773,5.45141251900721,-4.16694309908059,-32.3788978605329
0.650666666666667,-0.587979013386838,5.68378393816355,-4.26145054938258,-32.0764461269565
0.655333333333333,-0.6195957473762,5.91471959481875,-4.3585471529942,-31.7749953275789
0.66,-0.653430526579796,6.14422731859346,-4.45842920917205,-31.4745312275996
0.664666666666667,-0.689681607185615,6.37196726493049,-4.56118663352404,-31.1753871270855
0.669333333333333,-0.728533617444641,6.59807238097673,-4.66709614778735,-30.8774233910075
0.674,-0.770182877377761,6.82273056743045,-4.77648476809389,-30.5804452831609
0.678666666666667,-0.814856346175616,7.04591490168982,-4.88962951009125,-30.2844727386268
0.683333333333333,-0.862800805309029,7.26758807772381,-5.00683264754823,-29.9895359193478
0.688,-0.914332185502086,7.48765144734166,-5.12844015072031,-29.6957261681328
0.692666666666667,-0.969981304699511,7.70532244729821,-5.25464884130785,-29.4038185766461
0.697333333333333,-1.02979776223591,7.92127182298221,-5.38598834312456,-29.1131347566264
0.702,-1.09308172636938,8.13898380172193,-5.51985052871567,-28.8259446244802
0.706666666666667,-1.15955327517105,8.35961367176615,-5.65516881501588,-28.5431823905293
0.711333333333333,-1.23084596902582,8.57835272178966,-5.79624576353469,-28.26204064485
0.716,-1.30735165056821,8.79493484451896,-5.94346641345938,-27.982782105518
0.720666666666667,-1.38949604144918,9.00902734443895,-6.09721833705901,-27.7057360205451
0.725333333333333,-1.4777063048592,9.2208502369266,-6.25826100951031,-27.4306788673696
0.73,-1.57246856217826,9.43024363455425,-6.42720283503739,-27.1577669651372
0.734666666666667,-1.67466608428266,9.63666465336171,-6.60483881287313,-26.8875395669697
0.739333333333333,-1.78454150174496,9.84025993006191,-6.7917722150253,-26.6198463412576
0.744,-1.90271436626418,10.0405096137118,-6.98855910133462,-26.3552033784421
0.748666666666667,-2.02984515352239,10.2373202712128,-7.19614292745254,-26.0937002839203
0.753333333333333,-2.16665089942675,10.4306249685744,-7.41559414685152,-25.8354000951401
0.758,-2.31391629885896,10.6201544247154,-7.64794376037608,-25.5805681261048
0.762666666666667,-2.47249166837797,10.8056208830469,-7.89432264624586,-25.3294880940466
0.767333333333333,-2.64329884393021,10.9867186657268,-8.15597354460644,-25.0824615633727
0.772,-2.82732725838584,11.1626594595156,-8.43381202981022,-24.8402726579545
0.776666666666667,-3.02600138560549,11.3332197613137,-8.72987373145402,-24.6031406136771
0.781333333333333,-3.2402701481048,11.4982985783471,-9.04575710171114,-24.3711620762805
0.786,-3.47132293850135,11.6576278378895,-9.38328444109633,-24.1446006896004
0.790666666666667,-3.72055967339753,11.810835739857,-9.74452788930579,-23.9238237408733
0.795333333333333,-3.98949530644461,11.9574045407119,-10.1316282044952,-23.7093443746625
0.8,-4.27977666997914,12.0967850040827,-10.5469450608833,-23.5017071399996
0.804666666666667,-4.5831661846562,12.2370522090264,-10.9950353884202,-23.304571443374
0.809333333333333,-4.91020538650468,12.3701394924472,-11.4777917600512,-23.1143896369222
0.814,-5.26295481808149,12.4957211407856,-11.9990557417847,-22.931484843059
0.818666666666667,-5.64400625194147,12.6132048847942,-12.5633604379597,-22.7564466991776
0.823333333333333,-6.05578927516536,12.722115657925,-13.1753876257192,-22.589747598385
0.828,-6.50108982713275,12.8225149160758,-13.8415145752731,-22.4313233688553
0.832666666666667,-6.98337655119199,12.9143193045113,-14.5695270150552,-22.2812546059829
0.837333333333333,-7.5066459507252,12.9973269193184,-15.3685260962427,-22.1397404099776
0.842,-8.07563236057959,13.0713723115914,-16.2496511843778,-22.0069433807028
0.846666666666667,-8.69603196876281,13.1363296163368,-17.226590080309,-21.8829864877674
0.851333333333333,-9.37448541747793,13.1917549425137,-18.3150111007934,-21.7683106794546
0.856,-10.1199257617252,13.2379779130781,-19.5358706767341,-21.6625833416179
0.860666666666667,-10.9436154869336,13.2748291456724,-20.9107685712127,-21.5659708159026
0.865333333333333,-11.860108615948,13.30227594482,-22.4557910687404,-21.4785027064311
0.87,-12.8885647924276,13.3206908328644,-24.1563721512744,-21.399803347712
0.874666666666667,-14.0558157076198,13.3301115651592,-25.8944485482324,-21.3298317882658
0.879333333333333,-15.4006934474831,13.3306115558478,-27.3009362186363,-21.2685113636268
0.884,-16.9836157343729,13.3226298361908,-27.741723636986,-21.2153997367626
0.888666666666667,-18.9032962880409,13.3064152428554,-26.9732785307401,-21.1702447084943
0.893333333333333,-21.3393891599784,13.2822460836887,-25.5167220063852,-21.1327645503966
0.898,-24.6734219650302,13.2504259068134,-23.9275330740889,-21.1026522343351
0.902666666666667,-29.8089084207229,13.2195168237655,-22.4746917966574,-21.0780111821079
0.907333333333333,-40.7427108102189,13.1881527965398,-21.2074398640218,-21.0586391674305
0.912,-33.8987537928702,13.1508284335628,-20.0948759951003,-21.0450658427845
0.916666666666667,-27.1162352056024,13.1078602259681,-19.1162363368021,-21.0369730652413
0.921333333333333,-23.3606383775488,13.0595676664881,-18.2509823757436,-21.0340396683704
0.926,-20.7899632695978,13.0062703914076,-17.4814572437795,-21.0359443198798
0.930666666666667,-18.8506392773502,12.9480769381804,-16.7951823110643,-21.0425767635841
0.935333333333333,-17.3024652573054,12.8855189073826,-16.1778609116283,-21.0534036570264
